date,country,medicine,pricing_history
2023-12-31,ERI,Acyclovir Capsule 200mg,0.025828352739623348
2024-01-31,ERI,Acyclovir Capsule 200mg,0.025140553937338155
2024-02-29,ERI,Acyclovir Capsule 200mg,0.024479507629599676
2024-03-31,ERI,Acyclovir Capsule 200mg,0.02375377767283269
2024-04-30,ERI,Acyclovir Capsule 200mg,0.02303242167359295
2024-05-31,ERI,Acyclovir Capsule 200mg,0.02226708472530952
2018-01-31,ETH,Acyclovir Capsule 200mg,0.066431788888867
2018-02-28,ETH,Acyclovir Capsule 200mg,0.06643153329177567
2018-03-31,ETH,Acyclovir Capsule 200mg,0.06643075810638617
2018-04-30,ETH,Acyclovir Capsule 200mg,0.06642926782780426
2018-05-31,ETH,Acyclovir Capsule 200mg,0.06642669859750286
2018-06-30,ETH,Acyclovir Capsule 200mg,0.06642296298045339
2018-07-31,ETH,Acyclovir Capsule 200mg,0.06641754742889754
2018-08-31,ETH,Acyclovir Capsule 200mg,0.06641028212201876
2018-09-30,ETH,Acyclovir Capsule 200mg,0.0664012339922832
2018-10-31,ETH,Acyclovir Capsule 200mg,0.06638953532442023
2018-11-30,ETH,Acyclovir Capsule 200mg,0.06637568767937292
2018-12-31,ETH,Acyclovir Capsule 200mg,0.06635850337418318
2019-01-31,ETH,Acyclovir Capsule 200mg,0.06633812802189606
2019-02-28,ETH,Acyclovir Capsule 200mg,0.06631675565211931
2019-03-31,ETH,Acyclovir Capsule 200mg,0.06628955619867063
2019-04-30,ETH,Acyclovir Capsule 200mg,0.06625944739892331
2019-05-31,ETH,Acyclovir Capsule 200mg,0.06622415749293926
2019-06-30,ETH,Acyclovir Capsule 200mg,0.06618571005702423
2019-07-31,ETH,Acyclovir Capsule 200mg,0.06614127742216225
2019-08-31,ETH,Acyclovir Capsule 200mg,0.06609179521826702
2019-09-30,ETH,Acyclovir Capsule 200mg,0.0660388453780526
2019-10-31,ETH,Acyclovir Capsule 200mg,0.06597863340554971
2019-11-30,ETH,Acyclovir Capsule 200mg,0.0659147907523234
2019-12-31,ETH,Acyclovir Capsule 200mg,0.06584279673487028
2020-01-31,ETH,Acyclovir Capsule 200mg,0.06576441185660947
2020-02-29,ETH,Acyclovir Capsule 200mg,0.06568505763665766
2020-03-31,ETH,Acyclovir Capsule 200mg,0.06559353132285844
2020-04-30,ETH,Acyclovir Capsule 200mg,0.06549811572693867
2020-05-31,ETH,Acyclovir Capsule 200mg,0.06539218530254876
2020-06-30,ETH,Acyclovir Capsule 200mg,0.06528232107879481
2020-07-31,ETH,Acyclovir Capsule 200mg,0.06516093426747166
2020-08-31,ETH,Acyclovir Capsule 200mg,0.06503128930679206
2020-09-30,ETH,Acyclovir Capsule 200mg,0.06489770760934017
2020-10-31,ETH,Acyclovir Capsule 200mg,0.06475101922199758
2020-11-30,ETH,Acyclovir Capsule 200mg,0.06460043471986737
2020-12-31,ETH,Acyclovir Capsule 200mg,0.06443565062951923
2021-01-31,ETH,Acyclovir Capsule 200mg,0.0642612670980402
2021-02-28,ETH,Acyclovir Capsule 200mg,0.0640952824150374
2021-03-31,ETH,Acyclovir Capsule 200mg,0.06390187816149437
2021-04-30,ETH,Acyclovir Capsule 200mg,0.06370482436213376
2021-05-31,ETH,Acyclovir Capsule 200mg,0.06349071959037655
2021-06-30,ETH,Acyclovir Capsule 200mg,0.06327312386548163
2021-07-31,ETH,Acyclovir Capsule 200mg,0.0630372662991677
2021-08-31,ETH,Acyclovir Capsule 200mg,0.06278995076978705
2021-09-30,ETH,Acyclovir Capsule 200mg,0.06253944767958086
2021-10-31,ETH,Acyclovir Capsule 200mg,0.062268792315913736
2021-11-30,ETH,Acyclovir Capsule 200mg,0.061995193123329066
2021-12-31,ETH,Acyclovir Capsule 200mg,0.06170014564903291
2022-01-31,ETH,Acyclovir Capsule 200mg,0.06139229891989559
2022-02-28,ETH,Acyclovir Capsule 200mg,0.061103016524414015
2022-03-31,ETH,Acyclovir Capsule 200mg,0.060770059105183426
2022-04-30,ETH,Acyclovir Capsule 200mg,0.060434907206307356
2022-05-31,ETH,Acyclovir Capsule 200mg,0.060074952861239116
2022-06-30,ETH,Acyclovir Capsule 200mg,0.0597131657391286
2022-07-31,ETH,Acyclovir Capsule 200mg,0.059325162191880144
2022-08-31,ETH,Acyclovir Capsule 200mg,0.058922500867854694
2022-09-30,ETH,Acyclovir Capsule 200mg,0.05851861648881958
2022-10-31,ETH,Acyclovir Capsule 200mg,0.05808631892288416
2022-11-30,ETH,Acyclovir Capsule 200mg,0.05765324514377044
2022-12-31,ETH,Acyclovir Capsule 200mg,0.05719025905958251
2023-01-31,ETH,Acyclovir Capsule 200mg,0.056711273906843135
2023-02-28,ETH,Acyclovir Capsule 200mg,0.056264664562546494
2023-03-31,ETH,Acyclovir Capsule 200mg,0.05575447875168458
2023-04-30,ETH,Acyclovir Capsule 200mg,0.05524476885721845
2023-05-31,ETH,Acyclovir Capsule 200mg,0.0547012897128954
2023-06-30,ETH,Acyclovir Capsule 200mg,0.05415885129749469
2023-07-31,ETH,Acyclovir Capsule 200mg,0.053581026543367966
2023-08-31,ETH,Acyclovir Capsule 200mg,0.05298534419875394
2023-09-30,ETH,Acyclovir Capsule 200mg,0.052391618634815305
2023-10-31,ETH,Acyclovir Capsule 200mg,0.051760003640667844
2023-11-30,ETH,Acyclovir Capsule 200mg,0.05113099537895045
2023-12-31,ETH,Acyclovir Capsule 200mg,0.05046239545892701
2024-01-31,ETH,Acyclovir Capsule 200mg,0.049774596656641815
2024-02-29,ETH,Acyclovir Capsule 200mg,0.049113550348903336
2024-03-31,ETH,Acyclovir Capsule 200mg,0.04838782039213635
2024-04-30,ETH,Acyclovir Capsule 200mg,0.04766646439289661
2024-05-31,ETH,Acyclovir Capsule 200mg,0.04690112744461318
2018-01-31,GAB,Acyclovir Capsule 200mg,0.03999924921455862
2018-02-28,GAB,Acyclovir Capsule 200mg,0.03999899361746728
2018-03-31,GAB,Acyclovir Capsule 200mg,0.03999821843207779
2018-04-30,GAB,Acyclovir Capsule 200mg,0.03999672815349588
2018-05-31,GAB,Acyclovir Capsule 200mg,0.03999415892319448
2018-06-30,GAB,Acyclovir Capsule 200mg,0.039990423306144995
2018-07-31,GAB,Acyclovir Capsule 200mg,0.03998500775458916
2018-08-31,GAB,Acyclovir Capsule 200mg,0.03997774244771038
2018-09-30,GAB,Acyclovir Capsule 200mg,0.039968694317974826
2018-10-31,GAB,Acyclovir Capsule 200mg,0.03995699565011185
2018-11-30,GAB,Acyclovir Capsule 200mg,0.039943148005064544
2018-12-31,GAB,Acyclovir Capsule 200mg,0.039925963699874806
2019-01-31,GAB,Acyclovir Capsule 200mg,0.03990558834758767
2019-02-28,GAB,Acyclovir Capsule 200mg,0.03988421597781093
2019-03-31,GAB,Acyclovir Capsule 200mg,0.03985701652436226
2019-04-30,GAB,Acyclovir Capsule 200mg,0.03982690772461493
2019-05-31,GAB,Acyclovir Capsule 200mg,0.03979161781863089
2019-06-30,GAB,Acyclovir Capsule 200mg,0.03975317038271585
2019-07-31,GAB,Acyclovir Capsule 200mg,0.039708737747853856
2019-08-31,GAB,Acyclovir Capsule 200mg,0.039659255543958646
2019-09-30,GAB,Acyclovir Capsule 200mg,0.039606305703744224
2019-10-31,GAB,Acyclovir Capsule 200mg,0.039546093731241336
2019-11-30,GAB,Acyclovir Capsule 200mg,0.03948225107801502
2019-12-31,GAB,Acyclovir Capsule 200mg,0.03941025706056191
2020-01-31,GAB,Acyclovir Capsule 200mg,0.039331872182301095
2020-02-29,GAB,Acyclovir Capsule 200mg,0.039252517962349284
2020-03-31,GAB,Acyclovir Capsule 200mg,0.03916099164855005
2020-04-30,GAB,Acyclovir Capsule 200mg,0.039065576052630294
2020-05-31,GAB,Acyclovir Capsule 200mg,0.038959645628240364
2020-06-30,GAB,Acyclovir Capsule 200mg,0.03884978140448643
2020-07-31,GAB,Acyclovir Capsule 200mg,0.03872839459316327
2020-08-31,GAB,Acyclovir Capsule 200mg,0.03859874963248368
2020-09-30,GAB,Acyclovir Capsule 200mg,0.0384651679350318
2020-10-31,GAB,Acyclovir Capsule 200mg,0.0383184795476892
2020-11-30,GAB,Acyclovir Capsule 200mg,0.03816789504555898
2020-12-31,GAB,Acyclovir Capsule 200mg,0.038003110955210834
2021-01-31,GAB,Acyclovir Capsule 200mg,0.037828727423731806
2021-02-28,GAB,Acyclovir Capsule 200mg,0.03766274274072902
2021-03-31,GAB,Acyclovir Capsule 200mg,0.03746933848718599
2021-04-30,GAB,Acyclovir Capsule 200mg,0.03727228468782537
2021-05-31,GAB,Acyclovir Capsule 200mg,0.037058179916068176
2021-06-30,GAB,Acyclovir Capsule 200mg,0.03684058419117325
2021-07-31,GAB,Acyclovir Capsule 200mg,0.03660472662485932
2021-08-31,GAB,Acyclovir Capsule 200mg,0.03635741109547867
2021-09-30,GAB,Acyclovir Capsule 200mg,0.036106908005272484
2021-10-31,GAB,Acyclovir Capsule 200mg,0.03583625264160535
2021-11-30,GAB,Acyclovir Capsule 200mg,0.03556265344902068
2021-12-31,GAB,Acyclovir Capsule 200mg,0.03526760597472453
2022-01-31,GAB,Acyclovir Capsule 200mg,0.03495975924558721
2022-02-28,GAB,Acyclovir Capsule 200mg,0.03467047685010563
2022-03-31,GAB,Acyclovir Capsule 200mg,0.03433751943087504
2022-04-30,GAB,Acyclovir Capsule 200mg,0.03400236753199898
2022-05-31,GAB,Acyclovir Capsule 200mg,0.03364241318693073
2022-06-30,GAB,Acyclovir Capsule 200mg,0.03328062606482021
2022-07-31,GAB,Acyclovir Capsule 200mg,0.03289262251757176
2022-08-31,GAB,Acyclovir Capsule 200mg,0.032489961193546316
2022-09-30,GAB,Acyclovir Capsule 200mg,0.0320860768145112
2022-10-31,GAB,Acyclovir Capsule 200mg,0.03165377924857578
2022-11-30,GAB,Acyclovir Capsule 200mg,0.031220705469462057
2022-12-31,GAB,Acyclovir Capsule 200mg,0.03075771938527413
2023-01-31,GAB,Acyclovir Capsule 200mg,0.030278734232534753
2023-02-28,GAB,Acyclovir Capsule 200mg,0.029832124888238113
2023-03-31,GAB,Acyclovir Capsule 200mg,0.029321939077376197
2023-04-30,GAB,Acyclovir Capsule 200mg,0.028812229182910067
2023-05-31,GAB,Acyclovir Capsule 200mg,0.02826875003858702
2023-06-30,GAB,Acyclovir Capsule 200mg,0.027726311623186308
2023-07-31,GAB,Acyclovir Capsule 200mg,0.027148486869059584
2023-08-31,GAB,Acyclovir Capsule 200mg,0.02655280452444556
2023-09-30,GAB,Acyclovir Capsule 200mg,0.025959078960506924
2023-10-31,GAB,Acyclovir Capsule 200mg,0.025327463966359463
2023-11-30,GAB,Acyclovir Capsule 200mg,0.02469845570464207
2023-12-31,GAB,Acyclovir Capsule 200mg,0.024029855784618626
2024-01-31,GAB,Acyclovir Capsule 200mg,0.023342056982333433
2024-02-29,GAB,Acyclovir Capsule 200mg,0.022681010674594954
2024-03-31,GAB,Acyclovir Capsule 200mg,0.021955280717827968
2024-04-30,GAB,Acyclovir Capsule 200mg,0.02123392471858823
2024-05-31,GAB,Acyclovir Capsule 200mg,0.0204685877703048
2018-01-31,GMB,Acyclovir Capsule 200mg,0.054818336610812465
2018-02-28,GMB,Acyclovir Capsule 200mg,0.054818081013721126
2018-03-31,GMB,Acyclovir Capsule 200mg,0.05481730582833163
2018-04-30,GMB,Acyclovir Capsule 200mg,0.05481581554974972
2018-05-31,GMB,Acyclovir Capsule 200mg,0.054813246319448325
2018-06-30,GMB,Acyclovir Capsule 200mg,0.05480951070239884
2018-07-31,GMB,Acyclovir Capsule 200mg,0.054804095150842995
2018-08-31,GMB,Acyclovir Capsule 200mg,0.054796829843964216
2018-09-30,GMB,Acyclovir Capsule 200mg,0.05478778171422866
2018-10-31,GMB,Acyclovir Capsule 200mg,0.054776083046365685
2018-11-30,GMB,Acyclovir Capsule 200mg,0.05476223540131838
2018-12-31,GMB,Acyclovir Capsule 200mg,0.05474505109612864
2019-01-31,GMB,Acyclovir Capsule 200mg,0.05472467574384152
2019-02-28,GMB,Acyclovir Capsule 200mg,0.054703303374064774
2019-03-31,GMB,Acyclovir Capsule 200mg,0.054676103920616094
2019-04-30,GMB,Acyclovir Capsule 200mg,0.054645995120868776
2019-05-31,GMB,Acyclovir Capsule 200mg,0.054610705214884724
2019-06-30,GMB,Acyclovir Capsule 200mg,0.054572257778969686
2019-07-31,GMB,Acyclovir Capsule 200mg,0.0545278251441077
2019-08-31,GMB,Acyclovir Capsule 200mg,0.05447834294021249
2019-09-30,GMB,Acyclovir Capsule 200mg,0.05442539309999807
2019-10-31,GMB,Acyclovir Capsule 200mg,0.05436518112749518
2019-11-30,GMB,Acyclovir Capsule 200mg,0.054301338474268865
2019-12-31,GMB,Acyclovir Capsule 200mg,0.054229344456815744
2020-01-31,GMB,Acyclovir Capsule 200mg,0.05415095957855494
2020-02-29,GMB,Acyclovir Capsule 200mg,0.05407160535860312
2020-03-31,GMB,Acyclovir Capsule 200mg,0.0539800790448039
2020-04-30,GMB,Acyclovir Capsule 200mg,0.05388466344888413
2020-05-31,GMB,Acyclovir Capsule 200mg,0.05377873302449421
2020-06-30,GMB,Acyclovir Capsule 200mg,0.053668868800740274
2020-07-31,GMB,Acyclovir Capsule 200mg,0.05354748198941711
2020-08-31,GMB,Acyclovir Capsule 200mg,0.053417837028737515
2020-09-30,GMB,Acyclovir Capsule 200mg,0.05328425533128563
2020-10-31,GMB,Acyclovir Capsule 200mg,0.05313756694394304
2020-11-30,GMB,Acyclovir Capsule 200mg,0.052986982441812824
2020-12-31,GMB,Acyclovir Capsule 200mg,0.05282219835146468
2021-01-31,GMB,Acyclovir Capsule 200mg,0.05264781481998565
2021-02-28,GMB,Acyclovir Capsule 200mg,0.05248183013698286
2021-03-31,GMB,Acyclovir Capsule 200mg,0.05228842588343983
2021-04-30,GMB,Acyclovir Capsule 200mg,0.05209137208407921
2021-05-31,GMB,Acyclovir Capsule 200mg,0.05187726731232201
2021-06-30,GMB,Acyclovir Capsule 200mg,0.05165967158742709
2021-07-31,GMB,Acyclovir Capsule 200mg,0.05142381402111316
2021-08-31,GMB,Acyclovir Capsule 200mg,0.05117649849173252
2021-09-30,GMB,Acyclovir Capsule 200mg,0.05092599540152632
2021-10-31,GMB,Acyclovir Capsule 200mg,0.050655340037859195
2021-11-30,GMB,Acyclovir Capsule 200mg,0.050381740845274525
2021-12-31,GMB,Acyclovir Capsule 200mg,0.05008669337097837
2022-01-31,GMB,Acyclovir Capsule 200mg,0.04977884664184105
2022-02-28,GMB,Acyclovir Capsule 200mg,0.049489564246359474
2022-03-31,GMB,Acyclovir Capsule 200mg,0.049156606827128885
2022-04-30,GMB,Acyclovir Capsule 200mg,0.048821454928252815
2022-05-31,GMB,Acyclovir Capsule 200mg,0.048461500583184575
2022-06-30,GMB,Acyclovir Capsule 200mg,0.048099713461074056
2022-07-31,GMB,Acyclovir Capsule 200mg,0.0477117099138256
2022-08-31,GMB,Acyclovir Capsule 200mg,0.04730904858980015
2022-09-30,GMB,Acyclovir Capsule 200mg,0.04690516421076504
2022-10-31,GMB,Acyclovir Capsule 200mg,0.04647286664482962
2022-11-30,GMB,Acyclovir Capsule 200mg,0.0460397928657159
2022-12-31,GMB,Acyclovir Capsule 200mg,0.04557680678152797
2023-01-31,GMB,Acyclovir Capsule 200mg,0.045097821628788594
2023-02-28,GMB,Acyclovir Capsule 200mg,0.04465121228449195
2023-03-31,GMB,Acyclovir Capsule 200mg,0.04414102647363004
2023-04-30,GMB,Acyclovir Capsule 200mg,0.04363131657916391
2023-05-31,GMB,Acyclovir Capsule 200mg,0.04308783743484086
2023-06-30,GMB,Acyclovir Capsule 200mg,0.04254539901944015
2023-07-31,GMB,Acyclovir Capsule 200mg,0.041967574265313425
2023-08-31,GMB,Acyclovir Capsule 200mg,0.0413718919206994
2023-09-30,GMB,Acyclovir Capsule 200mg,0.040778166356760764
2023-10-31,GMB,Acyclovir Capsule 200mg,0.0401465513626133
2023-11-30,GMB,Acyclovir Capsule 200mg,0.03951754310089591
2023-12-31,GMB,Acyclovir Capsule 200mg,0.03884894318087247
2024-01-31,GMB,Acyclovir Capsule 200mg,0.038161144378587274
2024-02-29,GMB,Acyclovir Capsule 200mg,0.037500098070848795
2024-03-31,GMB,Acyclovir Capsule 200mg,0.03677436811408181
2024-04-30,GMB,Acyclovir Capsule 200mg,0.03605301211484207
2024-05-31,GMB,Acyclovir Capsule 200mg,0.03528767516655864
2018-01-31,GHA,Acyclovir Capsule 200mg,0.06543356944878438
2018-02-28,GHA,Acyclovir Capsule 200mg,0.06543331385169304
2018-03-31,GHA,Acyclovir Capsule 200mg,0.06543253866630355
2018-04-30,GHA,Acyclovir Capsule 200mg,0.06543104838772164
2018-05-31,GHA,Acyclovir Capsule 200mg,0.06542847915742024
2018-06-30,GHA,Acyclovir Capsule 200mg,0.06542474354037076
2018-07-31,GHA,Acyclovir Capsule 200mg,0.06541932798881492
2018-08-31,GHA,Acyclovir Capsule 200mg,0.06541206268193614
2018-09-30,GHA,Acyclovir Capsule 200mg,0.06540301455220059
2018-10-31,GHA,Acyclovir Capsule 200mg,0.06539131588433761
2018-11-30,GHA,Acyclovir Capsule 200mg,0.0653774682392903
2018-12-31,GHA,Acyclovir Capsule 200mg,0.06536028393410057
2019-01-31,GHA,Acyclovir Capsule 200mg,0.06533990858181343
2019-02-28,GHA,Acyclovir Capsule 200mg,0.06531853621203669
2019-03-31,GHA,Acyclovir Capsule 200mg,0.06529133675858802
2019-04-30,GHA,Acyclovir Capsule 200mg,0.06526122795884069
2019-05-31,GHA,Acyclovir Capsule 200mg,0.06522593805285665
2019-06-30,GHA,Acyclovir Capsule 200mg,0.06518749061694161
2019-07-31,GHA,Acyclovir Capsule 200mg,0.06514305798207962
2019-08-31,GHA,Acyclovir Capsule 200mg,0.0650935757781844
2019-09-30,GHA,Acyclovir Capsule 200mg,0.06504062593796998
2019-10-31,GHA,Acyclovir Capsule 200mg,0.0649804139654671
2019-11-30,GHA,Acyclovir Capsule 200mg,0.06491657131224078
2019-12-31,GHA,Acyclovir Capsule 200mg,0.06484457729478767
2020-01-31,GHA,Acyclovir Capsule 200mg,0.06476619241652685
2020-02-29,GHA,Acyclovir Capsule 200mg,0.06468683819657504
2020-03-31,GHA,Acyclovir Capsule 200mg,0.06459531188277581
2020-04-30,GHA,Acyclovir Capsule 200mg,0.06449989628685605
2020-05-31,GHA,Acyclovir Capsule 200mg,0.06439396586246612
2020-06-30,GHA,Acyclovir Capsule 200mg,0.06428410163871219
2020-07-31,GHA,Acyclovir Capsule 200mg,0.06416271482738903
2020-08-31,GHA,Acyclovir Capsule 200mg,0.06403306986670944
2020-09-30,GHA,Acyclovir Capsule 200mg,0.06389948816925756
2020-10-31,GHA,Acyclovir Capsule 200mg,0.06375279978191496
2020-11-30,GHA,Acyclovir Capsule 200mg,0.06360221527978474
2020-12-31,GHA,Acyclovir Capsule 200mg,0.0634374311894366
2021-01-31,GHA,Acyclovir Capsule 200mg,0.06326304765795757
2021-02-28,GHA,Acyclovir Capsule 200mg,0.06309706297495478
2021-03-31,GHA,Acyclovir Capsule 200mg,0.06290365872141175
2021-04-30,GHA,Acyclovir Capsule 200mg,0.06270660492205113
2021-05-31,GHA,Acyclovir Capsule 200mg,0.062492500150293936
2021-06-30,GHA,Acyclovir Capsule 200mg,0.062274904425399014
2021-07-31,GHA,Acyclovir Capsule 200mg,0.06203904685908508
2021-08-31,GHA,Acyclovir Capsule 200mg,0.06179173132970444
2021-09-30,GHA,Acyclovir Capsule 200mg,0.061541228239498244
2021-10-31,GHA,Acyclovir Capsule 200mg,0.06127057287583112
2021-11-30,GHA,Acyclovir Capsule 200mg,0.06099697368324645
2021-12-31,GHA,Acyclovir Capsule 200mg,0.06070192620895029
2022-01-31,GHA,Acyclovir Capsule 200mg,0.06039407947981297
2022-02-28,GHA,Acyclovir Capsule 200mg,0.0601047970843314
2022-03-31,GHA,Acyclovir Capsule 200mg,0.05977183966510081
2022-04-30,GHA,Acyclovir Capsule 200mg,0.05943668776622474
2022-05-31,GHA,Acyclovir Capsule 200mg,0.0590767334211565
2022-06-30,GHA,Acyclovir Capsule 200mg,0.05871494629904598
2022-07-31,GHA,Acyclovir Capsule 200mg,0.05832694275179753
2022-08-31,GHA,Acyclovir Capsule 200mg,0.057924281427772076
2022-09-30,GHA,Acyclovir Capsule 200mg,0.05752039704873696
2022-10-31,GHA,Acyclovir Capsule 200mg,0.057088099482801545
2022-11-30,GHA,Acyclovir Capsule 200mg,0.05665502570368782
2022-12-31,GHA,Acyclovir Capsule 200mg,0.056192039619499895
2023-01-31,GHA,Acyclovir Capsule 200mg,0.05571305446676052
2023-02-28,GHA,Acyclovir Capsule 200mg,0.05526644512246388
2023-03-31,GHA,Acyclovir Capsule 200mg,0.05475625931160196
2023-04-30,GHA,Acyclovir Capsule 200mg,0.05424654941713583
2023-05-31,GHA,Acyclovir Capsule 200mg,0.053703070272812785
2023-06-30,GHA,Acyclovir Capsule 200mg,0.05316063185741207
2023-07-31,GHA,Acyclovir Capsule 200mg,0.05258280710328535
2023-08-31,GHA,Acyclovir Capsule 200mg,0.05198712475867132
2023-09-30,GHA,Acyclovir Capsule 200mg,0.05139339919473269
2023-10-31,GHA,Acyclovir Capsule 200mg,0.050761784200585226
2023-11-30,GHA,Acyclovir Capsule 200mg,0.050132775938867835
2023-12-31,GHA,Acyclovir Capsule 200mg,0.04946417601884439
2024-01-31,GHA,Acyclovir Capsule 200mg,0.0487763772165592
2024-02-29,GHA,Acyclovir Capsule 200mg,0.04811533090882072
2024-03-31,GHA,Acyclovir Capsule 200mg,0.04738960095205373
2024-04-30,GHA,Acyclovir Capsule 200mg,0.04666824495281399
2024-05-31,GHA,Acyclovir Capsule 200mg,0.04590290800453056
2018-01-31,GIN,Acyclovir Capsule 200mg,0.06861998040242356
2018-02-28,GIN,Acyclovir Capsule 200mg,0.06861972480533222
2018-03-31,GIN,Acyclovir Capsule 200mg,0.06861894961994272
2018-04-30,GIN,Acyclovir Capsule 200mg,0.06861745934136082
2018-05-31,GIN,Acyclovir Capsule 200mg,0.06861489011105942
2018-06-30,GIN,Acyclovir Capsule 200mg,0.06861115449400994
2018-07-31,GIN,Acyclovir Capsule 200mg,0.06860573894245409
2018-08-31,GIN,Acyclovir Capsule 200mg,0.06859847363557531
2018-09-30,GIN,Acyclovir Capsule 200mg,0.06858942550583977
2018-10-31,GIN,Acyclovir Capsule 200mg,0.06857772683797678
2018-11-30,GIN,Acyclovir Capsule 200mg,0.06856387919292947
2018-12-31,GIN,Acyclovir Capsule 200mg,0.06854669488773973
2019-01-31,GIN,Acyclovir Capsule 200mg,0.06852631953545262
2019-02-28,GIN,Acyclovir Capsule 200mg,0.06850494716567587
2019-03-31,GIN,Acyclovir Capsule 200mg,0.0684777477122272
2019-04-30,GIN,Acyclovir Capsule 200mg,0.06844763891247987
2019-05-31,GIN,Acyclovir Capsule 200mg,0.06841234900649582
2019-06-30,GIN,Acyclovir Capsule 200mg,0.06837390157058079
2019-07-31,GIN,Acyclovir Capsule 200mg,0.0683294689357188
2019-08-31,GIN,Acyclovir Capsule 200mg,0.06827998673182359
2019-09-30,GIN,Acyclovir Capsule 200mg,0.06822703689160917
2019-10-31,GIN,Acyclovir Capsule 200mg,0.06816682491910628
2019-11-30,GIN,Acyclovir Capsule 200mg,0.06810298226587996
2019-12-31,GIN,Acyclovir Capsule 200mg,0.06803098824842685
2020-01-31,GIN,Acyclovir Capsule 200mg,0.06795260337016604
2020-02-29,GIN,Acyclovir Capsule 200mg,0.06787324915021423
2020-03-31,GIN,Acyclovir Capsule 200mg,0.067781722836415
2020-04-30,GIN,Acyclovir Capsule 200mg,0.06768630724049524
2020-05-31,GIN,Acyclovir Capsule 200mg,0.0675803768161053
2020-06-30,GIN,Acyclovir Capsule 200mg,0.06747051259235137
2020-07-31,GIN,Acyclovir Capsule 200mg,0.06734912578102821
2020-08-31,GIN,Acyclovir Capsule 200mg,0.06721948082034862
2020-09-30,GIN,Acyclovir Capsule 200mg,0.06708589912289672
2020-10-31,GIN,Acyclovir Capsule 200mg,0.06693921073555414
2020-11-30,GIN,Acyclovir Capsule 200mg,0.06678862623342392
2020-12-31,GIN,Acyclovir Capsule 200mg,0.06662384214307578
2021-01-31,GIN,Acyclovir Capsule 200mg,0.06644945861159675
2021-02-28,GIN,Acyclovir Capsule 200mg,0.06628347392859396
2021-03-31,GIN,Acyclovir Capsule 200mg,0.06609006967505093
2021-04-30,GIN,Acyclovir Capsule 200mg,0.06589301587569031
2021-05-31,GIN,Acyclovir Capsule 200mg,0.06567891110393312
2021-06-30,GIN,Acyclovir Capsule 200mg,0.06546131537903818
2021-07-31,GIN,Acyclovir Capsule 200mg,0.06522545781272426
2021-08-31,GIN,Acyclovir Capsule 200mg,0.06497814228334362
2021-09-30,GIN,Acyclovir Capsule 200mg,0.06472763919313743
2021-10-31,GIN,Acyclovir Capsule 200mg,0.0644569838294703
2021-11-30,GIN,Acyclovir Capsule 200mg,0.06418338463688562
2021-12-31,GIN,Acyclovir Capsule 200mg,0.06388833716258946
2022-01-31,GIN,Acyclovir Capsule 200mg,0.06358049043345215
2022-02-28,GIN,Acyclovir Capsule 200mg,0.06329120803797057
2022-03-31,GIN,Acyclovir Capsule 200mg,0.06295825061873998
2022-04-30,GIN,Acyclovir Capsule 200mg,0.0626230987198639
2022-05-31,GIN,Acyclovir Capsule 200mg,0.06226314437479567
2022-06-30,GIN,Acyclovir Capsule 200mg,0.061901357252685155
2022-07-31,GIN,Acyclovir Capsule 200mg,0.0615133537054367
2022-08-31,GIN,Acyclovir Capsule 200mg,0.06111069238141125
2022-09-30,GIN,Acyclovir Capsule 200mg,0.060706808002376135
2022-10-31,GIN,Acyclovir Capsule 200mg,0.06027451043644072
2022-11-30,GIN,Acyclovir Capsule 200mg,0.059841436657326996
2022-12-31,GIN,Acyclovir Capsule 200mg,0.05937845057313907
2023-01-31,GIN,Acyclovir Capsule 200mg,0.05889946542039969
2023-02-28,GIN,Acyclovir Capsule 200mg,0.05845285607610305
2023-03-31,GIN,Acyclovir Capsule 200mg,0.057942670265241136
2023-04-30,GIN,Acyclovir Capsule 200mg,0.057432960370775006
2023-05-31,GIN,Acyclovir Capsule 200mg,0.05688948122645196
2023-06-30,GIN,Acyclovir Capsule 200mg,0.05634704281105125
2023-07-31,GIN,Acyclovir Capsule 200mg,0.05576921805692452
2023-08-31,GIN,Acyclovir Capsule 200mg,0.0551735357123105
2023-09-30,GIN,Acyclovir Capsule 200mg,0.05457981014837186
2023-10-31,GIN,Acyclovir Capsule 200mg,0.0539481951542244
2023-11-30,GIN,Acyclovir Capsule 200mg,0.05331918689250701
2023-12-31,GIN,Acyclovir Capsule 200mg,0.052650586972483565
2024-01-31,GIN,Acyclovir Capsule 200mg,0.05196278817019837
2024-02-29,GIN,Acyclovir Capsule 200mg,0.05130174186245989
2024-03-31,GIN,Acyclovir Capsule 200mg,0.05057601190569291
2024-04-30,GIN,Acyclovir Capsule 200mg,0.04985465590645317
2024-05-31,GIN,Acyclovir Capsule 200mg,0.04908931895816974
2018-01-31,GNB,Acyclovir Capsule 200mg,0.04314881921335697
2018-02-28,GNB,Acyclovir Capsule 200mg,0.04314856361626563
2018-03-31,GNB,Acyclovir Capsule 200mg,0.04314778843087613
2018-04-30,GNB,Acyclovir Capsule 200mg,0.043146298152294225
2018-05-31,GNB,Acyclovir Capsule 200mg,0.04314372892199283
2018-06-30,GNB,Acyclovir Capsule 200mg,0.04313999330494334
2018-07-31,GNB,Acyclovir Capsule 200mg,0.0431345777533875
2018-08-31,GNB,Acyclovir Capsule 200mg,0.04312731244650872
